Datetime,target
2024-01-24 23:00:00,39810.0
2024-01-24 23:15:00,39723.0
2024-01-24 23:30:00,39672.0
2024-01-24 23:45:00,39799.0
2024-01-25 00:00:00,39943.0
2024-01-25 00:15:00,39848.0
2024-01-25 00:30:00,39704.0
2024-01-25 00:45:00,39506.0
2024-01-25 01:00:00,39668.0
2024-01-25 01:15:00,39691.0
2024-01-25 01:30:00,39735.0
2024-01-25 01:45:00,39765.0
2024-01-25 02:00:00,39856.0
2024-01-25 02:15:00,39818.0
2024-01-25 02:30:00,39815.0
2024-01-25 02:45:00,39869.0
2024-01-25 03:00:00,39983.0
2024-01-25 03:15:00,40108.0
2024-01-25 03:30:00,40145.0
2024-01-25 03:45:00,40074.0
2024-01-25 04:00:00,40062.0
2024-01-25 04:15:00,40002.0
2024-01-25 04:30:00,40132.0
2024-01-25 04:45:00,40155.0
2024-01-25 05:00:00,40098.0
2024-01-25 05:15:00,40077.0
2024-01-25 05:30:00,40034.0
2024-01-25 05:45:00,39969.0
2024-01-25 06:00:00,40001.0
2024-01-25 06:15:00,40007.0
2024-01-25 06:30:00,39994.0
2024-01-25 06:45:00,39922.0
2024-01-25 07:00:00,39972.0
2024-01-25 07:15:00,40044.0
2024-01-25 07:30:00,40030.0
2024-01-25 07:45:00,39993.0
2024-01-25 08:00:00,39948.0
2024-01-25 08:15:00,39964.0
2024-01-25 08:30:00,39955.0
2024-01-25 08:45:00,39942.0
2024-01-25 09:00:00,39825.0
2024-01-25 09:15:00,39791.0
2024-01-25 09:30:00,39841.0
2024-01-25 09:45:00,39854.0
2024-01-25 10:00:00,39937.0
2024-01-25 10:15:00,39928.0
2024-01-25 10:30:00,39969.0
2024-01-25 10:45:00,40011.0
2024-01-25 11:00:00,39976.0
2024-01-25 11:15:00,40070.0
2024-01-25 11:30:00,40037.0
2024-01-25 11:45:00,40108.0
2024-01-25 12:00:00,40105.0
2024-01-25 12:15:00,40063.0
2024-01-25 12:30:00,40045.0
2024-01-25 12:45:00,40066.0
2024-01-25 13:00:00,40087.0
2024-01-25 13:15:00,40048.0
2024-01-25 13:30:00,40069.0
2024-01-25 13:45:00,40014.0
2024-01-25 14:00:00,39995.0
2024-01-25 14:15:00,39992.0
2024-01-25 14:30:00,40057.0
2024-01-25 14:45:00,40094.0
2024-01-25 15:00:00,40186.0
2024-01-25 15:15:00,40238.0
2024-01-25 15:30:00,40222.0
2024-01-25 15:45:00,40155.0
2024-01-25 16:00:00,40115.0
2024-01-25 16:15:00,39974.0
2024-01-25 16:30:00,39883.0
2024-01-25 16:45:00,39837.0
2024-01-25 17:00:00,39861.0
2024-01-25 17:15:00,39824.0
2024-01-25 17:30:00,39827.0
2024-01-25 17:45:00,39897.0
2024-01-25 18:00:00,39940.0
2024-01-25 18:15:00,39975.0
2024-01-25 18:30:00,39919.0
2024-01-25 18:45:00,39994.0
2024-01-25 19:00:00,39944.0
2024-01-25 19:15:00,39839.0
2024-01-25 19:30:00,39758.0
2024-01-25 19:45:00,39784.0
2024-01-25 20:00:00,39742.0
2024-01-25 20:15:00,39803.0
2024-01-25 20:30:00,39796.0
2024-01-25 20:45:00,39686.0
2024-01-25 21:00:00,39604.0
2024-01-25 21:15:00,39673.0
2024-01-25 21:30:00,39754.0
2024-01-25 21:45:00,39781.0
2024-01-25 22:00:00,39916.0
2024-01-25 22:15:00,39916.0
2024-01-25 22:30:00,39806.0
2024-01-25 22:45:00,39822.0
2024-01-25 23:00:00,39813.0
2024-01-25 23:15:00,39860.0
2024-01-25 23:30:00,39923.0
2024-01-25 23:45:00,39969.0
2024-01-26 00:00:00,39942.0
2024-01-26 00:15:00,39882.0
2024-01-26 00:30:00,39731.0
2024-01-26 00:45:00,39817.0
2024-01-26 01:00:00,39819.0
2024-01-26 01:15:00,39871.0
2024-01-26 01:30:00,39805.0
2024-01-26 01:45:00,39902.0
2024-01-26 02:00:00,39917.0
2024-01-26 02:15:00,39911.0
2024-01-26 02:30:00,39913.0
2024-01-26 02:45:00,39932.0
2024-01-26 03:00:00,39959.0
2024-01-26 03:15:00,39896.0
2024-01-26 03:30:00,39899.0
2024-01-26 03:45:00,39916.0
2024-01-26 04:00:00,39904.0
2024-01-26 04:15:00,39879.0
2024-01-26 04:30:00,39927.0
2024-01-26 04:45:00,39875.0
2024-01-26 05:00:00,39837.0
2024-01-26 05:15:00,39882.0
2024-01-26 05:30:00,39859.0
2024-01-26 05:45:00,39921.0
2024-01-26 06:00:00,40039.0
2024-01-26 06:15:00,40152.0
2024-01-26 06:30:00,40129.0
2024-01-26 06:45:00,40118.0
2024-01-26 07:00:00,40145.0
2024-01-26 07:15:00,40076.0
2024-01-26 07:30:00,40064.0
2024-01-26 07:45:00,40047.0
2024-01-26 08:00:00,40093.0
2024-01-26 08:15:00,40135.0
2024-01-26 08:30:00,40151.0
2024-01-26 08:45:00,40123.0
2024-01-26 09:00:00,40113.0
2024-01-26 09:15:00,40093.0
2024-01-26 09:30:00,40093.0
2024-01-26 09:45:00,40084.0
2024-01-26 10:00:00,40111.0
2024-01-26 10:15:00,40094.0
2024-01-26 10:30:00,40065.0
2024-01-26 10:45:00,39970.0
2024-01-26 11:00:00,39965.0
2024-01-26 11:15:00,39917.0
2024-01-26 11:30:00,39932.0
2024-01-26 11:45:00,39955.0
2024-01-26 12:00:00,40065.0
2024-01-26 12:15:00,40138.0
2024-01-26 12:30:00,40125.0
2024-01-26 12:45:00,40110.0
2024-01-26 13:00:00,40165.0
2024-01-26 13:15:00,40156.0
2024-01-26 13:30:00,40273.0
2024-01-26 13:45:00,40066.0
2024-01-26 14:00:00,40090.0
2024-01-26 14:15:00,40263.0
2024-01-26 14:30:00,40604.0
2024-01-26 14:45:00,40660.0
2024-01-26 15:00:00,40791.0
2024-01-26 15:15:00,40957.0
2024-01-26 15:30:00,41212.0
2024-01-26 15:45:00,41257.0
2024-01-26 16:00:00,41295.0
2024-01-26 16:15:00,41447.0
2024-01-26 16:30:00,41195.0
2024-01-26 16:45:00,41121.0
2024-01-26 17:00:00,41150.0
2024-01-26 17:15:00,41172.0
2024-01-26 17:30:00,41106.0
2024-01-26 17:45:00,40992.0
2024-01-26 18:00:00,41151.0
2024-01-26 18:15:00,41166.0
2024-01-26 18:30:00,41340.0
2024-01-26 18:45:00,41564.0
2024-01-26 19:00:00,41480.0
2024-01-26 19:15:00,41279.0
2024-01-26 19:30:00,41313.0
2024-01-26 19:45:00,41401.0
2024-01-26 20:00:00,41620.0
2024-01-26 20:15:00,41806.0
2024-01-26 20:30:00,41805.0
2024-01-26 20:45:00,41947.0
2024-01-26 21:00:00,41892.0
2024-01-26 21:15:00,41745.0
2024-01-26 21:30:00,41907.0
2024-01-26 21:45:00,41902.0
2024-01-26 22:00:00,41931.0
2024-01-26 22:15:00,42011.0
2024-01-26 22:30:00,42157.0
2024-01-26 22:45:00,42117.0
2024-01-26 23:00:00,42081.0
2024-01-26 23:15:00,42097.0
2024-01-26 23:30:00,41995.0
2024-01-26 23:45:00,42054.0
2024-01-27 00:00:00,42202.0
2024-01-27 00:15:00,42026.0
2024-01-27 00:30:00,41974.0
2024-01-27 00:45:00,41969.0
2024-01-27 01:00:00,41931.0
2024-01-27 01:15:00,41981.0
2024-01-27 01:30:00,41961.0
2024-01-27 01:45:00,41994.0
2024-01-27 02:00:00,41831.0
2024-01-27 02:15:00,41889.0
2024-01-27 02:30:00,41861.0
2024-01-27 02:45:00,41898.0
2024-01-27 03:00:00,41877.0
2024-01-27 03:15:00,41871.0
2024-01-27 03:30:00,41846.0
2024-01-27 03:45:00,41818.0
2024-01-27 04:00:00,41856.0
2024-01-27 04:15:00,41782.0
2024-01-27 04:30:00,41757.0
2024-01-27 04:45:00,41787.0
2024-01-27 05:00:00,41804.0
2024-01-27 05:15:00,41879.0
2024-01-27 05:30:00,41843.0
2024-01-27 05:45:00,41810.0
2024-01-27 06:00:00,41836.0
2024-01-27 06:15:00,41844.0
2024-01-27 06:30:00,41850.0
2024-01-27 06:45:00,41832.0
2024-01-27 07:00:00,41775.0
2024-01-27 07:15:00,41784.0
2024-01-27 07:30:00,41812.0
2024-01-27 07:45:00,41810.0
2024-01-27 08:00:00,41810.0
2024-01-27 08:15:00,41861.0
2024-01-27 08:30:00,41856.0
2024-01-27 08:45:00,41829.0
2024-01-27 09:00:00,41808.0
2024-01-27 09:15:00,41797.0
2024-01-27 09:30:00,41768.0
2024-01-27 09:45:00,41758.0
2024-01-27 10:00:00,41784.0
2024-01-27 10:15:00,41798.0
2024-01-27 10:30:00,41727.0
2024-01-27 10:45:00,41692.0
2024-01-27 11:00:00,41706.0
2024-01-27 11:15:00,41610.0
2024-01-27 11:30:00,41650.0
2024-01-27 11:45:00,41704.0
2024-01-27 12:00:00,41589.0
2024-01-27 12:15:00,41621.0
2024-01-27 12:30:00,41626.0
2024-01-27 12:45:00,41473.0
2024-01-27 13:00:00,41528.0
2024-01-27 13:15:00,41538.0
2024-01-27 13:30:00,41671.0
2024-01-27 13:45:00,41662.0
2024-01-27 14:00:00,41774.0
2024-01-27 14:15:00,41718.0
2024-01-27 14:30:00,41763.0
2024-01-27 14:45:00,41745.0
2024-01-27 15:00:00,41782.0
2024-01-27 15:15:00,41725.0
2024-01-27 15:30:00,41759.0
2024-01-27 15:45:00,41753.0
2024-01-27 16:00:00,41743.0
2024-01-27 16:15:00,41776.0
2024-01-27 16:30:00,41753.0
2024-01-27 16:45:00,41748.0
2024-01-27 17:00:00,41759.0
2024-01-27 17:15:00,41724.0
2024-01-27 17:30:00,41753.0
2024-01-27 17:45:00,41729.0
2024-01-27 18:00:00,41742.0
2024-01-27 18:15:00,41774.0
2024-01-27 18:30:00,41808.0
2024-01-27 18:45:00,41760.0
2024-01-27 19:00:00,41787.0
2024-01-27 19:15:00,41836.0
2024-01-27 19:30:00,41879.0
2024-01-27 19:45:00,41810.0
2024-01-27 20:00:00,41862.0
2024-01-27 20:15:00,41863.0
2024-01-27 20:30:00,41841.0
2024-01-27 20:45:00,41813.0
2024-01-27 21:00:00,41838.0
2024-01-27 21:15:00,41818.0
2024-01-27 21:30:00,41839.0
2024-01-27 21:45:00,41782.0
2024-01-27 22:00:00,41782.0
2024-01-27 22:15:00,41804.0
2024-01-27 22:30:00,41806.0
2024-01-27 22:45:00,41797.0
2024-01-27 23:00:00,41843.0
2024-01-27 23:15:00,41853.0
2024-01-27 23:30:00,41929.0
2024-01-27 23:45:00,41915.0
2024-01-28 00:00:00,41942.0
2024-01-28 00:15:00,41971.0
2024-01-28 00:30:00,42015.0
2024-01-28 00:45:00,42060.0
2024-01-28 01:00:00,42036.0
2024-01-28 01:15:00,42096.0
2024-01-28 01:30:00,42151.0
2024-01-28 01:45:00,42148.0
2024-01-28 02:00:00,42112.0
2024-01-28 02:15:00,42182.0
2024-01-28 02:30:00,42139.0
2024-01-28 02:45:00,42142.0
2024-01-28 03:00:00,42147.0
2024-01-28 03:15:00,42113.0
2024-01-28 03:30:00,42127.0
2024-01-28 03:45:00,42124.0
2024-01-28 04:00:00,42117.0
2024-01-28 04:15:00,41980.0
2024-01-28 04:30:00,41986.0
2024-01-28 04:45:00,41989.0
2024-01-28 05:00:00,42086.0
2024-01-28 05:15:00,42184.0
2024-01-28 05:30:00,42114.0
2024-01-28 05:45:00,42096.0
2024-01-28 06:00:00,42114.0
2024-01-28 06:15:00,42121.0
2024-01-28 06:30:00,42107.0
2024-01-28 06:45:00,42104.0
2024-01-28 07:00:00,42134.0
2024-01-28 07:15:00,42106.0
2024-01-28 07:30:00,42137.0
2024-01-28 07:45:00,42224.0
2024-01-28 08:00:00,42288.0
2024-01-28 08:15:00,42401.0
2024-01-28 08:30:00,42518.0
2024-01-28 08:45:00,42722.0
2024-01-28 09:00:00,42718.0
2024-01-28 09:15:00,42667.0
2024-01-28 09:30:00,42482.0
2024-01-28 09:45:00,42563.0
2024-01-28 10:00:00,42408.0
2024-01-28 10:15:00,42424.0
2024-01-28 10:30:00,42325.0
2024-01-28 10:45:00,42412.0
2024-01-28 11:00:00,42469.0
2024-01-28 11:15:00,42450.0
2024-01-28 11:30:00,42428.0
2024-01-28 11:45:00,42393.0
2024-01-28 12:00:00,42359.0
2024-01-28 12:15:00,42511.0
2024-01-28 12:30:00,42599.0
2024-01-28 12:45:00,42485.0
2024-01-28 13:00:00,42445.0
2024-01-28 13:15:00,42569.0
2024-01-28 13:30:00,42629.0
2024-01-28 13:45:00,42570.0
2024-01-28 14:00:00,42565.0
2024-01-28 14:15:00,42530.0
2024-01-28 14:30:00,42632.0
2024-01-28 14:45:00,42608.0
2024-01-28 15:00:00,42512.0
2024-01-28 15:15:00,42497.0
2024-01-28 15:30:00,42410.0
2024-01-28 15:45:00,42476.0
2024-01-28 16:00:00,42373.0
2024-01-28 16:15:00,42408.0
2024-01-28 16:30:00,42352.0
2024-01-28 16:45:00,42413.0
2024-01-28 17:00:00,42367.0
2024-01-28 17:15:00,42360.0
2024-01-28 17:30:00,42401.0
2024-01-28 17:45:00,42389.0
2024-01-28 18:00:00,42421.0
2024-01-28 18:15:00,42474.0
2024-01-28 18:30:00,42436.0
2024-01-28 18:45:00,42289.0
2024-01-28 19:00:00,42360.0
2024-01-28 19:15:00,42334.0
2024-01-28 19:30:00,42201.0
2024-01-28 19:45:00,42252.0
2024-01-28 20:00:00,42320.0
2024-01-28 20:15:00,42275.0
2024-01-28 20:30:00,42303.0
2024-01-28 20:45:00,42309.0
2024-01-28 21:00:00,42214.0
2024-01-28 21:15:00,42171.0
2024-01-28 21:30:00,42163.0
2024-01-28 21:45:00,42160.0
2024-01-28 22:00:00,42133.0
2024-01-28 22:15:00,41966.0
2024-01-28 22:30:00,42069.0
2024-01-28 22:45:00,41967.0
2024-01-28 23:00:00,42000.0
2024-01-28 23:15:00,41968.0
2024-01-28 23:30:00,41803.0
2024-01-28 23:45:00,41781.0
2024-01-29 00:00:00,41705.0
2024-01-29 00:15:00,41782.0
2024-01-29 00:30:00,41908.0
2024-01-29 00:45:00,41943.0
2024-01-29 01:00:00,41905.0
2024-01-29 01:15:00,41859.0
2024-01-29 01:30:00,41912.0
2024-01-29 01:45:00,41965.0
2024-01-29 02:00:00,41909.0
2024-01-29 02:15:00,41903.0
2024-01-29 02:30:00,41769.0
2024-01-29 02:45:00,41828.0
2024-01-29 03:00:00,41824.0
2024-01-29 03:15:00,41945.0
2024-01-29 03:30:00,42042.0
2024-01-29 03:45:00,42026.0
2024-01-29 04:00:00,41921.0
2024-01-29 04:15:00,41975.0
2024-01-29 04:30:00,41995.0
2024-01-29 04:45:00,41968.0
2024-01-29 05:00:00,42066.0
2024-01-29 05:15:00,42184.0
2024-01-29 05:30:00,42213.0
2024-01-29 05:45:00,42151.0
2024-01-29 06:00:00,42242.0
2024-01-29 06:15:00,42253.0
2024-01-29 06:30:00,42247.0
2024-01-29 06:45:00,42219.0
2024-01-29 07:00:00,42334.0
2024-01-29 07:15:00,42452.0
2024-01-29 07:30:00,42445.0
2024-01-29 07:45:00,42325.0
2024-01-29 08:00:00,42294.0
2024-01-29 08:15:00,42232.0
2024-01-29 08:30:00,42220.0
2024-01-29 08:45:00,42206.0
2024-01-29 09:00:00,42252.0
2024-01-29 09:15:00,42190.0
2024-01-29 09:30:00,42150.0
2024-01-29 09:45:00,42130.0
2024-01-29 10:00:00,42192.0
2024-01-29 10:15:00,42172.0
2024-01-29 10:30:00,42126.0
2024-01-29 10:45:00,42138.0
2024-01-29 11:00:00,42214.0
2024-01-29 11:15:00,42190.0
2024-01-29 11:30:00,42094.0
2024-01-29 11:45:00,42042.0
2024-01-29 12:00:00,41977.0
2024-01-29 12:15:00,42011.0
2024-01-29 12:30:00,42050.0
2024-01-29 12:45:00,42108.0
2024-01-29 13:00:00,42071.0
2024-01-29 13:15:00,42160.0
2024-01-29 13:30:00,42234.0
2024-01-29 13:45:00,42268.0
2024-01-29 14:00:00,42281.0
2024-01-29 14:15:00,42221.0
2024-01-29 14:30:00,42346.0
2024-01-29 14:45:00,42300.0
2024-01-29 15:00:00,42330.0
2024-01-29 15:15:00,42266.0
2024-01-29 15:30:00,42238.0
2024-01-29 15:45:00,42220.0
2024-01-29 16:00:00,42309.0
2024-01-29 16:15:00,42235.0
2024-01-29 16:30:00,42040.0
2024-01-29 16:45:00,42099.0
2024-01-29 17:00:00,42084.0
2024-01-29 17:15:00,41981.0
2024-01-29 17:30:00,42053.0
2024-01-29 17:45:00,41994.0
2024-01-29 18:00:00,42053.0
2024-01-29 18:15:00,41976.0
2024-01-29 18:30:00,41886.0
2024-01-29 18:45:00,41940.0
2024-01-29 19:00:00,42003.0
2024-01-29 19:15:00,42043.0
2024-01-29 19:30:00,42091.0
2024-01-29 19:45:00,42630.0
2024-01-29 20:00:00,42562.0
2024-01-29 20:15:00,42949.0
2024-01-29 20:30:00,43186.0
2024-01-29 20:45:00,43210.0
2024-01-29 21:00:00,43082.0
2024-01-29 21:15:00,43131.0
2024-01-29 21:30:00,43057.0
2024-01-29 21:45:00,42994.0
2024-01-29 22:00:00,43084.0
2024-01-29 22:15:00,43000.0
2024-01-29 22:30:00,42948.0
2024-01-29 22:45:00,43022.0
2024-01-29 23:00:00,43060.0
2024-01-29 23:15:00,43022.0
2024-01-29 23:30:00,43118.0
2024-01-29 23:45:00,42992.0
2024-01-30 00:00:00,43081.0
2024-01-30 00:15:00,43019.0
2024-01-30 00:30:00,43109.0
2024-01-30 00:45:00,43156.0
2024-01-30 01:00:00,43173.0
2024-01-30 01:15:00,43150.0
2024-01-30 01:30:00,43221.0
2024-01-30 01:45:00,43181.0
2024-01-30 02:00:00,43151.0
2024-01-30 02:15:00,43162.0
2024-01-30 02:30:00,43161.0
2024-01-30 02:45:00,43114.0
2024-01-30 03:00:00,43099.0
2024-01-30 03:15:00,43105.0
2024-01-30 03:30:00,43261.0
2024-01-30 03:45:00,43305.0
2024-01-30 04:00:00,43195.0
2024-01-30 04:15:00,43290.0
2024-01-30 04:30:00,43187.0
2024-01-30 04:45:00,43171.0
2024-01-30 05:00:00,43362.0
2024-01-30 05:15:00,43448.0
2024-01-30 05:30:00,43433.0
2024-01-30 05:45:00,43443.0
2024-01-30 06:00:00,43571.0
2024-01-30 06:15:00,43514.0
2024-01-30 06:30:00,43728.0
2024-01-30 06:45:00,43614.0
2024-01-30 07:00:00,43541.0
2024-01-30 07:15:00,43506.0
2024-01-30 07:30:00,43527.0
2024-01-30 07:45:00,43513.0
2024-01-30 08:00:00,43536.0
2024-01-30 08:15:00,43445.0
2024-01-30 08:30:00,43412.0
2024-01-30 08:45:00,43415.0
2024-01-30 09:00:00,43425.0
2024-01-30 09:15:00,43385.0
2024-01-30 09:30:00,43405.0
2024-01-30 09:45:00,43360.0
2024-01-30 10:00:00,43376.0
2024-01-30 10:15:00,43350.0
2024-01-30 10:30:00,43304.0
2024-01-30 10:45:00,43340.0
2024-01-30 11:00:00,43366.0
2024-01-30 11:15:00,43431.0
2024-01-30 11:30:00,43365.0
2024-01-30 11:45:00,43354.0
2024-01-30 12:00:00,43341.0
2024-01-30 12:15:00,43425.0
2024-01-30 12:30:00,43404.0
2024-01-30 12:45:00,43421.0
2024-01-30 13:00:00,43402.0
2024-01-30 13:15:00,43383.0
2024-01-30 13:30:00,43392.0
2024-01-30 13:45:00,43315.0
2024-01-30 14:00:00,43319.0
2024-01-30 14:15:00,43383.0
2024-01-30 14:30:00,43444.0
2024-01-30 14:45:00,43479.0
2024-01-30 15:00:00,43437.0
2024-01-30 15:15:00,43468.0
2024-01-30 15:30:00,43504.0
2024-01-30 15:45:00,43530.0
2024-01-30 16:00:00,43638.0
2024-01-30 16:15:00,43425.0
2024-01-30 16:30:00,43352.0
2024-01-30 16:45:00,43389.0
2024-01-30 17:00:00,43246.0
2024-01-30 17:15:00,43171.0
2024-01-30 17:30:00,43240.0
2024-01-30 17:45:00,43282.0
2024-01-30 18:00:00,43175.0
2024-01-30 18:15:00,43387.0
2024-01-30 18:30:00,43420.0
2024-01-30 18:45:00,43463.0
2024-01-30 19:00:00,43453.0
2024-01-30 19:15:00,43522.0
2024-01-30 19:30:00,43534.0
2024-01-30 19:45:00,43370.0
2024-01-30 20:00:00,43319.0
2024-01-30 20:15:00,43298.0
2024-01-30 20:30:00,43366.0
2024-01-30 20:45:00,43491.0
2024-01-30 21:00:00,43465.0
2024-01-30 21:15:00,43412.0
2024-01-30 21:30:00,43323.0
2024-01-30 21:45:00,43402.0
2024-01-30 22:00:00,43393.0
2024-01-30 22:15:00,43346.0
2024-01-30 22:30:00,43457.0
2024-01-30 22:45:00,43372.0
2024-01-30 23:00:00,43389.0
2024-01-30 23:15:00,43435.0
2024-01-30 23:30:00,43406.0
2024-01-30 23:45:00,43547.0
2024-01-31 00:00:00,43500.0
2024-01-31 00:15:00,43698.0
2024-01-31 00:30:00,43690.0
2024-01-31 00:45:00,43568.0
2024-01-31 01:00:00,43558.0
2024-01-31 01:15:00,43649.0
2024-01-31 01:30:00,43568.0
2024-01-31 01:45:00,43549.0
2024-01-31 02:00:00,43520.0
2024-01-31 02:15:00,43494.0
2024-01-31 02:30:00,43477.0
2024-01-31 02:45:00,43337.0
2024-01-31 03:00:00,43193.0
2024-01-31 03:15:00,42900.0
2024-01-31 03:30:00,42784.0
2024-01-31 03:45:00,42946.0
2024-01-31 04:00:00,43017.0
2024-01-31 04:15:00,43044.0
2024-01-31 04:30:00,42908.0
2024-01-31 04:45:00,42932.0
2024-01-31 05:00:00,42873.0
2024-01-31 05:15:00,42798.0
2024-01-31 05:30:00,42806.0
2024-01-31 05:45:00,42768.0
2024-01-31 06:00:00,42729.0
2024-01-31 06:15:00,42810.0
2024-01-31 06:30:00,42755.0
2024-01-31 06:45:00,42871.0
2024-01-31 07:00:00,42907.0
2024-01-31 07:15:00,42928.0
2024-01-31 07:30:00,42962.0
2024-01-31 07:45:00,42917.0
2024-01-31 08:00:00,42966.0
2024-01-31 08:15:00,42925.0
2024-01-31 08:30:00,42920.0
2024-01-31 08:45:00,42945.0
2024-01-31 09:00:00,42957.0
2024-01-31 09:15:00,42915.0
2024-01-31 09:30:00,42990.0
2024-01-31 09:45:00,42960.0
2024-01-31 10:00:00,42973.0
2024-01-31 10:15:00,43015.0
2024-01-31 10:30:00,42939.0
2024-01-31 10:45:00,42953.0
2024-01-31 11:00:00,42952.0
2024-01-31 11:15:00,42970.0
2024-01-31 11:30:00,43020.0
2024-01-31 11:45:00,43023.0
2024-01-31 12:00:00,42927.0
2024-01-31 12:15:00,42976.0
2024-01-31 12:30:00,42934.0
2024-01-31 12:45:00,42955.0
2024-01-31 13:00:00,42818.0
2024-01-31 13:15:00,42764.0
2024-01-31 13:30:00,42826.0
2024-01-31 13:45:00,42620.0
2024-01-31 14:00:00,42678.0
2024-01-31 14:15:00,42722.0
2024-01-31 14:30:00,42631.0
2024-01-31 14:45:00,42369.0
2024-01-31 15:00:00,42484.0
2024-01-31 15:15:00,42472.0
2024-01-31 15:30:00,42559.0
2024-01-31 15:45:00,42615.0
2024-01-31 16:00:00,42570.0
2024-01-31 16:15:00,42655.0
2024-01-31 16:30:00,42641.0
2024-01-31 16:45:00,42595.0
2024-01-31 17:00:00,42520.0
2024-01-31 17:15:00,42528.0
2024-01-31 17:30:00,42656.0
2024-01-31 17:45:00,42769.0
2024-01-31 18:00:00,42606.0
2024-01-31 18:15:00,42676.0
2024-01-31 18:30:00,42834.0
2024-01-31 18:45:00,42867.0
2024-01-31 19:00:00,42898.0
2024-01-31 19:15:00,42994.0
2024-01-31 19:30:00,43388.0
2024-01-31 19:45:00,43354.0
2024-01-31 20:00:00,43498.0
2024-01-31 20:15:00,43438.0
2024-01-31 20:30:00,43339.0
2024-01-31 20:45:00,43467.0
2024-01-31 21:00:00,43479.0
2024-01-31 21:15:00,43541.0
2024-01-31 21:30:00,43537.0
2024-01-31 21:45:00,43716.0
2024-01-31 22:00:00,43577.0
2024-01-31 22:15:00,43646.0
2024-01-31 22:30:00,43504.0
2024-01-31 22:45:00,43500.0
2024-01-31 23:00:00,43384.0
2024-01-31 23:15:00,43156.0
2024-01-31 23:30:00,43378.0
2024-01-31 23:45:00,43300.0
2024-02-01 00:00:00,42893.0
2024-02-01 00:15:00,43011.0
2024-02-01 00:30:00,42732.0
2024-02-01 00:45:00,42500.0
2024-02-01 01:00:00,42555.0
2024-02-01 01:15:00,42288.0
2024-02-01 01:30:00,42411.0
2024-02-01 01:45:00,42450.0
2024-02-01 02:00:00,42528.0
2024-02-01 02:15:00,42570.0
2024-02-01 02:30:00,42608.0
2024-02-01 02:45:00,42631.0
2024-02-01 03:00:00,42560.0
2024-02-01 03:15:00,42607.0
2024-02-01 03:30:00,42584.0
2024-02-01 03:45:00,42558.0
2024-02-01 04:00:00,42570.0
2024-02-01 04:15:00,42462.0
2024-02-01 04:30:00,42360.0
2024-02-01 04:45:00,42448.0
2024-02-01 05:00:00,42250.0
2024-02-01 05:15:00,42003.0
2024-02-01 05:30:00,42026.0
2024-02-01 05:45:00,41944.0
2024-02-01 06:00:00,42087.0
2024-02-01 06:15:00,42086.0
2024-02-01 06:30:00,42104.0
2024-02-01 06:45:00,42116.0
2024-02-01 07:00:00,42075.0
2024-02-01 07:15:00,41982.0
2024-02-01 07:30:00,42070.0
2024-02-01 07:45:00,41978.0
2024-02-01 08:00:00,41975.0
2024-02-01 08:15:00,42000.0
2024-02-01 08:30:00,42040.0
2024-02-01 08:45:00,42034.0
2024-02-01 09:00:00,42107.0
2024-02-01 09:15:00,42010.0
2024-02-01 09:30:00,42062.0
2024-02-01 09:45:00,42110.0
2024-02-01 10:00:00,42160.0
2024-02-01 10:15:00,42130.0
2024-02-01 10:30:00,42165.0
2024-02-01 10:45:00,42152.0
2024-02-01 11:00:00,42149.0
2024-02-01 11:15:00,42191.0
2024-02-01 11:30:00,42233.0
2024-02-01 11:45:00,42148.0
2024-02-01 12:00:00,42086.0
2024-02-01 12:15:00,42112.0
2024-02-01 12:30:00,42179.0
2024-02-01 12:45:00,42204.0
2024-02-01 13:00:00,42138.0
2024-02-01 13:15:00,42182.0
2024-02-01 13:30:00,42155.0
2024-02-01 13:45:00,42116.0
2024-02-01 14:00:00,42168.0
2024-02-01 14:15:00,42223.0
2024-02-01 14:30:00,42163.0
2024-02-01 14:45:00,42189.0
2024-02-01 15:00:00,42220.0
2024-02-01 15:15:00,42194.0
2024-02-01 15:30:00,42204.0
2024-02-01 15:45:00,42039.0
2024-02-01 16:00:00,42124.0
2024-02-01 16:15:00,42157.0
2024-02-01 16:30:00,42148.0
2024-02-01 16:45:00,42103.0
2024-02-01 17:00:00,41983.0
2024-02-01 17:15:00,42130.0
2024-02-01 17:30:00,42156.0
2024-02-01 17:45:00,42199.0
2024-02-01 18:00:00,42220.0
2024-02-01 18:15:00,42349.0
2024-02-01 18:30:00,42517.0
2024-02-01 18:45:00,42617.0
2024-02-01 19:00:00,42774.0
2024-02-01 19:15:00,42891.0
2024-02-01 19:30:00,42685.0
2024-02-01 19:45:00,42502.0
2024-02-01 20:00:00,42600.0
2024-02-01 20:15:00,42513.0
2024-02-01 20:30:00,42512.0
2024-02-01 20:45:00,42637.0
2024-02-01 21:00:00,42906.0
2024-02-01 21:15:00,43085.0
2024-02-01 21:30:00,42942.0
2024-02-01 21:45:00,42895.0
2024-02-01 22:00:00,42915.0
2024-02-01 22:15:00,42908.0
2024-02-01 22:30:00,42813.0
2024-02-01 22:45:00,42838.0
2024-02-01 23:00:00,42863.0
2024-02-01 23:15:00,42902.0
2024-02-01 23:30:00,42983.0
2024-02-01 23:45:00,43207.0
2024-02-02 00:00:00,43046.0
2024-02-02 00:15:00,43076.0
2024-02-02 00:30:00,43082.0
2024-02-02 00:45:00,43000.0
2024-02-02 01:00:00,43123.0
